domain,domain_length,domain_entropy,numeric_ratio,special_char_ratio,vowel_ratio,consonant_ratio,dns_record_type,ip_count,has_mx_response,has_txt_dns_response,has_spf_info,has_dkim_info,has_dmarc_info,label
ys7.com,7,2.8073549220576046,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0,0,False,False,False,False,False,0
cdc.gov,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
riotgames.com,13,3.3927474104487847,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
soundcloud.com,14,3.039148671903072,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
braze.com,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
t-msedge.net,12,3.0220552088742,0.0,0.16666666666666666,0.25,0.5833333333333334,0,0,False,False,False,False,False,0
medium.com,10,2.8464393446710154,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
samsungacr.com,14,3.2359263506290334,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
cpanel.net,10,2.921928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
hbr.org,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
imcmdb.net,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
disqus.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
ovscdns.com,11,2.9139770731827523,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
businessinsider.com,19,3.366091329119194,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,0,0,False,False,False,False,False,0
whitehouse.gov,14,3.3787834934861767,0.0,0.07142857142857142,0.42857142857142855,0.5,0,0,False,False,False,False,False,0
rlcdn.com,9,2.94770277922009,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
gandi.net,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
dnsv1.com,9,3.169925001442312,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0,0,False,False,False,False,False,0
a-msedge.net,12,3.188721875540867,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
google.ca,9,2.725480556997868,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
tiktokrow-cdn.com,17,3.4548223999466066,0.0,0.11764705882352941,0.23529411764705882,0.6470588235294118,0,0,False,False,False,False,False,0
mynetname.net,13,2.6612262562697895,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
sapo.pt,7,2.5216406363433186,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
statista.com,12,2.8553885422075336,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
brave.com,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
icloud.com,10,2.9219280948873623,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
xerox.com,9,2.725480556997868,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
repubblica.it,13,3.3927474104487847,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
a2z.com,7,2.8073549220576046,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0,0,False,False,False,False,False,0
msftconnecttest.com,19,3.0503018554349826,0.0,0.05263157894736842,0.21052631578947367,0.7368421052631579,0,0,False,False,False,False,False,0
hicloud.com,11,3.0957952550009344,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
appsflyer.com,13,3.5465935642949384,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
microsoftpersonalcontent.com,28,3.5975583870244896,0.0,0.03571428571428571,0.32142857142857145,0.6428571428571429,0,0,False,False,False,False,False,0
3gppnetwork.org,15,3.3735572622751855,0.06666666666666667,0.06666666666666667,0.2,0.6666666666666666,0,0,False,False,False,False,False,0
europa.eu,9,2.725480556997868,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0,0,False,False,False,False,False,0
openstreetmap.org,17,3.3371753411230776,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0,0,False,False,False,False,False,0
agkn.com,8,3.0,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
chartbeat.net,13,3.0269868333592873,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
dzen.ru,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
static.microsoft,16,3.202819531114783,0.0,0.0625,0.3125,0.625,0,0,False,False,False,False,False,0
licdn.com,9,2.94770277922009,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
samsungcloudsolution.com,24,3.522055208874201,0.0,0.041666666666666664,0.375,0.5833333333333334,0,0,False,False,False,False,False,0
sagepub.com,11,3.459431618637298,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
kaspi.kz,8,2.75,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
ted.com,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
githubusercontent.com,21,3.689703732199548,0.0,0.047619047619047616,0.3333333333333333,0.6190476190476191,0,0,False,False,False,False,False,0
zoho.com,8,2.4056390622295662,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
nr-data.net,11,2.9139770731827523,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,0,False,False,False,False,False,0
outbrain.com,12,3.418295834054489,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
adriver.ru,10,2.8464393446710154,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
fastly.net,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
google.co.in,12,2.8553885422075336,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0,0,False,False,False,False,False,0
spamhaus.org,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
pvp.net,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
tds.net,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
goskope.com,11,3.0271691184406193,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
awswaf.com,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
fastly-edge.com,15,3.773557262275185,0.0,0.13333333333333333,0.26666666666666666,0.6,0,0,False,False,False,False,False,0
gumgum.com,10,2.4464393446710155,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
capcut.com,10,2.8464393446710154,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
doubleverify.com,16,3.75,0.0,0.0625,0.375,0.5625,0,0,False,False,False,False,False,0
wikihow.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
fandom.com,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
maricopa.gov,12,3.2516291673878226,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
cedexis.net,11,3.0271691184406193,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
rbxcdn.com,10,3.121928094887362,0.0,0.1,0.1,0.8,0,0,False,False,False,False,False,0
discord.gg,10,2.9219280948873623,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
amazon.es,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
techcrunch.com,14,3.09306920777189,0.0,0.07142857142857142,0.21428571428571427,0.7142857142857143,0,0,False,False,False,False,False,0
archive.org,11,3.2776134368191165,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
akam.net,8,2.75,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
adtrafficquality.google,23,3.7950885863977324,0.0,0.043478260869565216,0.391304347826087,0.5652173913043478,0,0,False,False,False,False,False,0
snapchat.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
docker.io,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
exp-tas.com,11,3.459431618637298,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,0,False,False,False,False,False,0
steamcommunity.com,18,3.3921472236645345,0.0,0.05555555555555555,0.3333333333333333,0.6111111111111112,0,0,False,False,False,False,False,0
yelp.com,8,3.0,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
ameblo.jp,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
xvideos.com,11,3.2776134368191165,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
imrworldwide.com,16,3.25,0.0,0.0625,0.3125,0.625,0,0,False,False,False,False,False,0
cisco.com,9,2.4193819456463714,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
bytefcdn-ttpeu.com,18,3.6835423624332306,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
hindustantimes.com,18,3.614369445886757,0.0,0.05555555555555555,0.3333333333333333,0.6111111111111112,0,0,False,False,False,False,False,0
nih.gov,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
windowsupdate.com,17,3.734521664779752,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0,0,False,False,False,False,False,0
apple.com,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
easebar.com,11,3.0957952550009344,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0,0,False,False,False,False,False,0
nease.net,9,2.4193819456463714,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
consultant.ru,13,3.238901256602631,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
contentsquare.net,17,3.2483650467509046,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0,0,False,False,False,False,False,0
contextweb.com,14,3.2359263506290334,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
ubnt.com,8,3.0,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
whatsapp.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
impervadns.net,14,3.521640636343319,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
instabug.com,12,3.584962500721156,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
nintendo.net,12,2.584962500721156,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
tp-link.com,11,3.459431618637298,0.0,0.18181818181818182,0.18181818181818182,0.6363636363636364,0,0,False,False,False,False,False,0
wp.pl,5,1.9219280948873623,0.0,0.2,0.0,0.8,0,0,False,False,False,False,False,0
patreon.com,11,3.2776134368191165,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
aws.dev,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
ssl-images-amazon.com,21,3.52257158913636,0.0,0.14285714285714285,0.3333333333333333,0.5238095238095238,0,0,False,False,False,False,False,0
1c.ru,5,2.321928094887362,0.2,0.2,0.2,0.4,0,0,False,False,False,False,False,0
avito.ru,8,3.0,0.0,0.125,0.5,0.375,0,0,False,False,False,False,False,0
jetbrains.com,13,3.7004397181410926,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
applovin.com,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
reddit.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
myfritz.net,11,3.2776134368191165,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
quantserve.com,14,3.6644977792004623,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
npr.org,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
mysql.com,9,2.94770277922009,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
pbs.org,7,2.8073549220576046,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
onetag-sys.com,14,3.521640636343319,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
rzone.de,8,2.75,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
latimes.com,11,3.277613436819116,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
stickyadstv.com,15,3.506890595608518,0.0,0.06666666666666667,0.2,0.7333333333333333,0,0,False,False,False,False,False,0
rackspace.com,13,3.180832987205441,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
fb-t-msedge.net,15,3.3232314287976203,0.0,0.2,0.2,0.6,0,0,False,False,False,False,False,0
economist.com,13,3.0269868333592873,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
pages.dev,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
root-servers.net,16,3.0306390622295662,0.0,0.125,0.3125,0.5625,0,0,False,False,False,False,False,0
goodreads.com,13,3.180832987205441,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
dns.google,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
rapid7.com,10,3.321928094887362,0.1,0.1,0.3,0.5,0,0,False,False,False,False,False,0
nic.do,6,2.584962500721156,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
b-cdn.net,9,2.94770277922009,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0,0,False,False,False,False,False,0
chatgpt.com,11,3.0957952550009344,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
arxiv.org,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
hostgator.com,13,3.180832987205441,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
change.org,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
google.com.tr,13,3.0269868333592873,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
ft.com,6,2.584962500721156,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
cdnhwc1.com,11,3.0271691184406193,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.7272727272727273,0,0,False,False,False,False,False,0
cdn20.com,9,2.94770277922009,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0,0,False,False,False,False,False,0
airbnb.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
ad.gt,5,2.321928094887362,0.0,0.2,0.2,0.6,0,0,False,False,False,False,False,0
usda.gov,8,3.0,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
shifen.com,10,3.321928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
jquery.com,10,3.321928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
wyzecam.com,11,3.095795255000934,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
one.one,7,1.950212064914747,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,0,False,False,False,False,False,0
lgtvcommon.com,14,2.9852281360342516,0.0,0.07142857142857142,0.21428571428571427,0.7142857142857143,0,0,False,False,False,False,False,0
wikipedia.org,13,3.334679141051595,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0,0,False,False,False,False,False,0
onlyfans.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
upwork.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
1rx.io,6,2.584962500721156,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,False,False,False,False,False,0
badoo.com,9,2.6416041678685933,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
caixa.gov.br,12,3.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
playstation.net,15,3.323231428797621,0.0,0.06666666666666667,0.3333333333333333,0.6,0,0,False,False,False,False,False,0
besrxavtzcfrhubn-dot-millinium.ey.r.appspot.com,47,4.394390447146131,0.0,0.1276595744680851,0.2553191489361702,0.6170212765957447,0,0,False,False,False,False,False,1
